text_index,medication,rate,comment,cleaned_comment,Treatment name,Treatment code,Disease,sentiment,sentiment_score
694,tysabri natalizumab for multiple sclerosis,10.0,"My Multiple Sclerosis treatment: 9 years in a nutshell:
Copaxone = no real side effects, no real benefits.
Rebif = craptacular side effects, no real benefits.
Tysabri = no serious side effects (the odd urianary tract infection, drowsy after infusions), ZERO relapses since I started it in April 2012 (previously had been relapsing every six months).
 
Tysabri is AWESOME!","treatment_name = serious side effect (the odd urianary tract infection, drowsy infusions), zero relapse since started april 2012 (previously relapsing every six months).",tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9954864382743835
694,tysabri natalizumab for multiple sclerosis,10.0,"My Multiple Sclerosis treatment: 9 years in a nutshell:
Copaxone = no real side effects, no real benefits.
Rebif = craptacular side effects, no real benefits.
Tysabri = no serious side effects (the odd urianary tract infection, drowsy after infusions), ZERO relapses since I started it in April 2012 (previously had been relapsing every six months).
 
Tysabri is AWESOME!",treatment_name awesome!,tysabri,natalizumab,multiple sclerosis,POSITIVE,0.9997206330299377
695,tysabri natalizumab for multiple sclerosis,10.0,"I was diagnosed with MS is 2014 not long after I had optic neuritis in my left eye.  The neuro opthamogist misdiagnosed the optic neuritis as a mini stroke.  So sad too bad but you are blind in your left eye.  It took a hospital stay of a week before a neurologist finally got suspicious and ordered several tests, mostly MRIs and a spinal test before confirmed.  The problem was I was a 68 year old male, very fit from playing tennis 4 days a week and working as a pilot.  I was on two medications, copaxone followed by techfadera .  I failed on both as I had more symptoms and more lesions on the brain.  i am now on tysabri , am positive for the JC virus , monitored but doing tremendous.  A wonder drug.  I prefer quality of life versus quantity.",diagnosed m 2014 long optic neuritis left eye.,tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9903399348258972
695,tysabri natalizumab for multiple sclerosis,10.0,"I was diagnosed with MS is 2014 not long after I had optic neuritis in my left eye.  The neuro opthamogist misdiagnosed the optic neuritis as a mini stroke.  So sad too bad but you are blind in your left eye.  It took a hospital stay of a week before a neurologist finally got suspicious and ordered several tests, mostly MRIs and a spinal test before confirmed.  The problem was I was a 68 year old male, very fit from playing tennis 4 days a week and working as a pilot.  I was on two medications, copaxone followed by techfadera .  I failed on both as I had more symptoms and more lesions on the brain.  i am now on tysabri , am positive for the JC virus , monitored but doing tremendous.  A wonder drug.  I prefer quality of life versus quantity.",neuro opthamogist misdiagnosed optic neuritis mini stroke.,tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9863920211791992
695,tysabri natalizumab for multiple sclerosis,10.0,"I was diagnosed with MS is 2014 not long after I had optic neuritis in my left eye.  The neuro opthamogist misdiagnosed the optic neuritis as a mini stroke.  So sad too bad but you are blind in your left eye.  It took a hospital stay of a week before a neurologist finally got suspicious and ordered several tests, mostly MRIs and a spinal test before confirmed.  The problem was I was a 68 year old male, very fit from playing tennis 4 days a week and working as a pilot.  I was on two medications, copaxone followed by techfadera .  I failed on both as I had more symptoms and more lesions on the brain.  i am now on tysabri , am positive for the JC virus , monitored but doing tremendous.  A wonder drug.  I prefer quality of life versus quantity.",sad bad blind left eye.,tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9994499087333679
695,tysabri natalizumab for multiple sclerosis,10.0,"I was diagnosed with MS is 2014 not long after I had optic neuritis in my left eye.  The neuro opthamogist misdiagnosed the optic neuritis as a mini stroke.  So sad too bad but you are blind in your left eye.  It took a hospital stay of a week before a neurologist finally got suspicious and ordered several tests, mostly MRIs and a spinal test before confirmed.  The problem was I was a 68 year old male, very fit from playing tennis 4 days a week and working as a pilot.  I was on two medications, copaxone followed by techfadera .  I failed on both as I had more symptoms and more lesions on the brain.  i am now on tysabri , am positive for the JC virus , monitored but doing tremendous.  A wonder drug.  I prefer quality of life versus quantity.","took hospital stay week neurologist finally got suspicious ordered several tests, mostly mri spinal test confirmed.",tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9740414023399353
695,tysabri natalizumab for multiple sclerosis,10.0,"I was diagnosed with MS is 2014 not long after I had optic neuritis in my left eye.  The neuro opthamogist misdiagnosed the optic neuritis as a mini stroke.  So sad too bad but you are blind in your left eye.  It took a hospital stay of a week before a neurologist finally got suspicious and ordered several tests, mostly MRIs and a spinal test before confirmed.  The problem was I was a 68 year old male, very fit from playing tennis 4 days a week and working as a pilot.  I was on two medications, copaxone followed by techfadera .  I failed on both as I had more symptoms and more lesions on the brain.  i am now on tysabri , am positive for the JC virus , monitored but doing tremendous.  A wonder drug.  I prefer quality of life versus quantity.","problem 68 year old male, fit playing tennis 4 day week working pilot.",tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9934780597686768
695,tysabri natalizumab for multiple sclerosis,10.0,"I was diagnosed with MS is 2014 not long after I had optic neuritis in my left eye.  The neuro opthamogist misdiagnosed the optic neuritis as a mini stroke.  So sad too bad but you are blind in your left eye.  It took a hospital stay of a week before a neurologist finally got suspicious and ordered several tests, mostly MRIs and a spinal test before confirmed.  The problem was I was a 68 year old male, very fit from playing tennis 4 days a week and working as a pilot.  I was on two medications, copaxone followed by techfadera .  I failed on both as I had more symptoms and more lesions on the brain.  i am now on tysabri , am positive for the JC virus , monitored but doing tremendous.  A wonder drug.  I prefer quality of life versus quantity.","two medications, copaxone followed techfadera .",tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9928677082061768
695,tysabri natalizumab for multiple sclerosis,10.0,"I was diagnosed with MS is 2014 not long after I had optic neuritis in my left eye.  The neuro opthamogist misdiagnosed the optic neuritis as a mini stroke.  So sad too bad but you are blind in your left eye.  It took a hospital stay of a week before a neurologist finally got suspicious and ordered several tests, mostly MRIs and a spinal test before confirmed.  The problem was I was a 68 year old male, very fit from playing tennis 4 days a week and working as a pilot.  I was on two medications, copaxone followed by techfadera .  I failed on both as I had more symptoms and more lesions on the brain.  i am now on tysabri , am positive for the JC virus , monitored but doing tremendous.  A wonder drug.  I prefer quality of life versus quantity.",failed symptom lesion brain.,tysabri,natalizumab,multiple sclerosis,NEGATIVE,0.9994766116142273
695,tysabri natalizumab for multiple sclerosis,10.0,"I was diagnosed with MS is 2014 not long after I had optic neuritis in my left eye.  The neuro opthamogist misdiagnosed the optic neuritis as a mini stroke.  So sad too bad but you are blind in your left eye.  It took a hospital stay of a week before a neurologist finally got suspicious and ordered several tests, mostly MRIs and a spinal test before confirmed.  The problem was I was a 68 year old male, very fit from playing tennis 4 days a week and working as a pilot.  I was on two medications, copaxone followed by techfadera .  I failed on both as I had more symptoms and more lesions on the brain.  i am now on tysabri , am positive for the JC virus , monitored but doing tremendous.  A wonder drug.  I prefer quality of life versus quantity.","treatment_name , positive jc virus , monitored tremendous.",tysabri,natalizumab,multiple sclerosis,POSITIVE,0.9561840891838074
